amount,hour_of_day,day_of_week,merchant_category,country,device_type,is_foreign_transaction,distance_from_home_km,num_transactions_last_24h,avg_transaction_amount_30d,account_age_days,is_new_device,card_present,is_fraud,transaction_id
91.44,19,2,utilities,SG,web_chrome,1,12.94,3,121.32,2659,0,1,0,TXN111278
16.05,18,2,fuel,BR,mobile_app,1,35.54,2,112.96,2895,0,0,0,TXN111279
55.37,10,5,restaurant,US,web_chrome,0,39.7,2,93.14,2462,0,0,0,TXN111280
136.77,14,0,entertainment,GB,mobile_app,1,1.0,0,65.4,2916,0,1,0,TXN111281
232.93,23,4,restaurant,US,web_chrome,0,44.75,0,61.8,2713,0,1,0,TXN111282
23.52,14,1,fuel,US,pos_terminal,0,44.55,1,86.32,1784,0,1,0,TXN111283
58.03,13,1,jewelry,US,web_chrome,0,10.21,3,140.68,603,0,1,0,TXN111284
11.81,8,6,restaurant,CA,mobile_app,1,12.58,0,140.16,1084,0,0,0,TXN111285
57.52,14,1,grocery,US,mobile_app,0,6.49,1,102.34,1287,0,0,0,TXN111286
230.21,17,0,entertainment,US,web_chrome,0,31.05,3,47.26,2594,0,0,0,TXN111287
68.05,23,6,grocery,US,mobile_app,0,6.7,2,102.08,2132,0,1,0,TXN111288
112.69,9,6,fuel,GB,web_chrome,1,17.87,1,96.03,1591,0,0,0,TXN111289
37.91,8,2,online_retail,CA,mobile_app,1,36.55,1,107.0,2675,0,0,0,TXN111290
8.26,11,6,online_retail,SG,web_chrome,1,11.9,4,45.92,2772,0,1,0,TXN111291
133.23,15,3,jewelry,CA,web_chrome,1,31.03,2,25.15,2380,0,1,0,TXN111292
143.45,11,2,entertainment,US,mobile_app,0,24.82,2,95.56,1954,0,1,0,TXN111293
287.61,3,0,healthcare,US,web_chrome,0,7.7,1,79.75,500,0,0,0,TXN111294
126.86,10,1,travel,US,mobile_app,0,33.21,2,42.74,2202,1,1,0,TXN111295
42.84,12,0,online_retail,US,mobile_app,0,4.79,1,120.35,2000,0,0,0,TXN111296
31.8,16,2,healthcare,US,mobile_app,0,23.73,4,123.92,2688,1,1,0,TXN111297
64.86,20,6,fuel,GB,mobile_app,1,7.74,1,47.27,216,0,1,0,TXN111298
69.52,20,5,online_retail,US,mobile_app,0,23.55,2,29.19,1839,0,1,0,TXN111299
100.61,7,5,online_retail,IN,mobile_app,1,25.84,1,41.63,2139,0,1,0,TXN111300
23.42,9,1,healthcare,DE,web_chrome,1,14.36,2,68.16,2879,0,0,0,TXN111301
104.67,6,4,utilities,CA,mobile_app,1,38.59,1,46.94,2272,0,1,0,TXN111302
37.57,13,3,electronics,GB,web_safari,1,6.47,3,111.69,2188,0,0,0,TXN111303
55.31,13,4,travel,GB,web_chrome,1,20.71,1,91.52,118,0,1,0,TXN111304
66.86,10,1,utilities,US,web_chrome,0,42.27,1,91.5,2638,0,1,0,TXN111305
159.72,18,2,online_retail,IN,web_chrome,1,10.04,3,98.21,2104,0,1,0,TXN111306
83.87,20,4,restaurant,GB,mobile_app,1,34.38,2,80.93,1107,0,1,0,TXN111307
57.65,20,3,fuel,GB,web_safari,1,21.72,0,52.09,1818,0,0,0,TXN111308
48.4,0,6,fuel,US,web_chrome,0,17.45,1,80.69,125,0,0,0,TXN111309
163.31,13,0,fuel,AU,web_safari,1,7.29,4,70.59,1069,0,0,0,TXN111310
66.07,16,5,healthcare,US,web_safari,0,26.9,3,92.03,2835,0,1,0,TXN111311
43.65,11,5,entertainment,US,mobile_app,0,34.42,2,81.82,636,0,1,0,TXN111312
146.72,21,2,online_retail,US,mobile_app,0,35.13,5,24.21,2190,0,0,0,TXN111313
56.91,21,2,travel,GB,web_chrome,1,0.28,2,82.58,1422,0,0,0,TXN111314
77.38,9,1,utilities,AU,web_chrome,1,12.99,1,108.04,659,0,1,0,TXN111315
53.6,20,6,restaurant,US,mobile_app,0,24.45,1,67.49,2273,0,0,0,TXN111316
79.88,12,5,grocery,US,pos_terminal,0,40.39,1,69.74,2430,0,0,0,TXN111317
226.55,17,1,online_retail,US,mobile_app,0,1.98,4,26.46,964,0,1,0,TXN111318
200.91,8,0,jewelry,US,pos_terminal,0,4.33,2,113.35,2558,0,0,0,TXN111319
139.43,8,5,fuel,US,mobile_app,0,10.49,0,82.14,182,0,1,0,TXN111320
183.89,18,1,travel,US,web_chrome,0,5.95,0,40.43,2106,0,0,0,TXN111321
211.23,11,4,utilities,DE,web_safari,1,36.79,1,95.66,1235,0,1,0,TXN111322
50.95,21,3,electronics,CA,mobile_app,1,11.69,2,58.89,2719,0,0,0,TXN111323
63.69,21,3,online_retail,US,mobile_app,0,38.03,3,76.69,2317,0,0,0,TXN111324
33.15,10,4,utilities,US,mobile_app,0,1.71,1,150.23,207,0,1,0,TXN111325
20.8,12,6,utilities,IN,pos_terminal,1,6.99,3,94.65,2244,0,0,0,TXN111326
185.82,16,2,restaurant,NG,web_chrome,1,4.26,0,75.53,1016,0,1,0,TXN111327
52.08,14,4,utilities,GB,mobile_app,1,3.61,3,88.41,793,0,1,0,TXN111328
126.34,12,4,utilities,CA,mobile_app,1,23.06,2,56.24,2188,0,1,0,TXN111329
78.36,14,6,entertainment,CA,web_chrome,1,19.42,2,73.61,2652,0,1,0,TXN111330
191.17,11,6,jewelry,US,web_safari,0,4.43,2,78.34,2803,0,1,0,TXN111331
206.36,1,4,electronics,SG,mobile_app,1,290.2,4,80.78,2872,1,0,1,TXN111332
113.41,20,5,electronics,US,web_chrome,0,10.82,3,108.45,624,0,1,0,TXN111333
116.38,9,2,restaurant,FR,web_chrome,1,20.5,3,85.98,835,0,1,0,TXN111334
150.02,12,4,fuel,DE,web_chrome,1,13.67,3,60.99,2241,0,1,0,TXN111335
49.07,19,3,jewelry,US,mobile_app,0,23.1,3,93.91,1073,0,0,0,TXN111336
27.94,22,2,restaurant,DE,mobile_app,1,16.8,0,115.31,2154,0,0,0,TXN111337
195.28,19,2,entertainment,US,mobile_app,0,21.58,1,97.98,2449,0,1,0,TXN111338
82.94,18,1,restaurant,US,web_chrome,0,8.06,1,115.97,1157,0,0,0,TXN111339
78.61,18,1,grocery,FR,mobile_app,1,13.58,4,79.22,1945,0,0,0,TXN111340
91.57,11,0,jewelry,IN,mobile_app,1,34.55,3,50.45,410,0,1,0,TXN111341
16.45,22,1,jewelry,US,mobile_app,0,9.46,3,99.05,2432,0,0,0,TXN111342
66.71,20,6,healthcare,CA,mobile_app,1,20.07,2,55.4,478,0,1,0,TXN111343
95.27,9,1,electronics,FR,web_chrome,1,13.76,4,100.09,1265,0,0,0,TXN111344
35.89,20,0,restaurant,US,pos_terminal,0,1.76,4,86.79,77,0,1,0,TXN111345
46.8,22,6,entertainment,SG,web_safari,1,21.39,4,65.52,1294,0,1,0,TXN111346
72.96,11,2,electronics,IN,mobile_app,1,7.99,2,123.56,871,0,1,0,TXN111347
11.32,15,2,utilities,AU,pos_terminal,1,24.18,3,60.8,2544,0,1,0,TXN111348
85.73,16,2,grocery,BR,mobile_app,1,32.11,3,67.33,500,0,1,0,TXN111349
27.24,11,1,grocery,US,mobile_app,0,3.87,1,67.79,45,0,1,0,TXN111350
148.82,9,4,online_retail,IN,mobile_app,1,59.66,2,97.34,2562,0,1,0,TXN111351
59.89,17,0,travel,US,mobile_app,0,7.84,0,82.33,2415,0,0,0,TXN111352
74.92,13,2,grocery,US,web_chrome,0,29.73,3,83.04,1345,0,1,0,TXN111353
20.3,17,5,electronics,IN,mobile_app,1,16.33,1,124.54,1507,0,1,0,TXN111354
464.02,20,1,jewelry,NG,mobile_app,1,550.2,12,49.62,2645,0,0,1,TXN111355
86.81,15,5,travel,IN,mobile_app,1,47.18,2,91.61,2815,0,1,0,TXN111356
58.31,13,6,entertainment,US,mobile_app,0,46.59,3,123.02,1499,0,1,0,TXN111357
56.36,10,0,online_retail,US,pos_terminal,0,44.64,1,56.95,1356,0,0,0,TXN111358
73.51,15,1,entertainment,CA,web_chrome,1,7.56,5,58.99,2976,0,1,0,TXN111359
44.18,11,5,fuel,US,mobile_app,0,7.13,0,93.56,1169,0,0,0,TXN111360
52.19,10,6,entertainment,US,mobile_app,0,4.4,3,95.87,842,0,1,0,TXN111361
58.81,10,5,grocery,GB,pos_terminal,1,20.78,3,134.24,2918,0,0,0,TXN111362
46.95,12,3,entertainment,US,atm,0,8.82,2,40.48,2980,0,1,0,TXN111363
17.84,11,2,grocery,IN,web_chrome,1,28.55,3,55.42,1227,0,1,0,TXN111364
92.3,14,2,electronics,US,mobile_app,0,3.8,3,118.37,1083,0,1,0,TXN111365
8.73,9,0,fuel,DE,web_chrome,1,15.96,1,101.92,1916,0,0,0,TXN111366
96.47,16,5,travel,US,web_chrome,0,30.82,1,113.27,1886,0,0,0,TXN111367
33.99,16,0,jewelry,US,mobile_app,0,27.45,3,132.49,1603,0,1,0,TXN111368
23.58,10,3,healthcare,NG,web_chrome,1,28.7,2,80.66,1223,0,0,0,TXN111369
41.41,16,5,restaurant,US,pos_terminal,0,27.1,2,72.42,919,0,1,0,TXN111370
134.01,17,2,travel,US,mobile_app,0,25.99,0,93.7,1306,0,0,0,TXN111371
39.98,14,0,healthcare,US,web_safari,0,4.41,1,44.59,1389,0,1,0,TXN111372
22.24,8,0,healthcare,GB,web_chrome,1,35.19,2,78.57,2680,0,1,0,TXN111373
72.73,17,4,utilities,US,mobile_app,0,6.88,4,88.99,1680,0,0,0,TXN111374
137.48,9,2,healthcare,US,mobile_app,0,51.78,2,67.28,1570,0,0,0,TXN111375
32.17,12,4,restaurant,US,web_chrome,0,21.07,0,126.77,2432,0,0,0,TXN111376
112.27,10,5,entertainment,US,web_chrome,0,35.21,2,91.52,844,0,1,0,TXN111377
21.93,22,2,online_retail,GB,mobile_app,1,9.02,1,114.87,680,0,0,0,TXN111378
69.21,19,4,fuel,US,pos_terminal,0,21.26,2,81.01,1832,0,1,0,TXN111379
56.95,19,0,online_retail,US,mobile_app,0,14.66,5,73.63,1393,0,0,0,TXN111380
29.49,11,5,entertainment,AU,web_chrome,1,12.9,1,71.25,1915,0,1,0,TXN111381
18.36,18,3,jewelry,IN,mobile_app,1,38.83,2,113.96,1486,0,0,0,TXN111382
191.78,21,2,utilities,GB,mobile_app,1,1.38,1,68.49,685,0,1,0,TXN111383
9.75,10,3,travel,US,mobile_app,0,4.97,2,134.87,1240,0,1,0,TXN111384
125.55,15,1,entertainment,US,mobile_app,0,40.32,4,79.33,1189,0,1,0,TXN111385
119.55,20,6,entertainment,FR,mobile_app,1,2.75,2,86.92,2804,0,0,0,TXN111386
38.36,15,3,grocery,IN,mobile_app,1,37.5,3,50.37,2925,0,1,0,TXN111387
50.23,22,3,utilities,NG,mobile_app,1,38.39,1,140.24,170,0,1,0,TXN111388
123.86,17,6,electronics,US,web_safari,0,20.29,2,68.8,498,0,1,0,TXN111389
83.86,12,3,fuel,US,pos_terminal,0,33.21,1,69.89,2231,0,1,0,TXN111390
132.15,14,5,travel,AU,mobile_app,1,5.45,2,55.11,1080,0,0,0,TXN111391
46.28,14,4,restaurant,US,mobile_app,0,0.82,2,84.17,2677,0,0,0,TXN111392
64.18,10,3,entertainment,DE,web_safari,1,39.52,2,128.19,1265,1,1,0,TXN111393
241.99,9,4,utilities,SG,mobile_app,1,34.61,1,94.8,399,0,1,0,TXN111394
71.77,12,2,fuel,NG,web_chrome,1,14.91,2,83.87,1367,0,1,0,TXN111395
49.88,18,4,healthcare,US,pos_terminal,0,26.99,2,112.59,2811,0,1,0,TXN111396
79.42,15,5,healthcare,SG,mobile_app,1,2.79,1,144.12,1766,0,1,0,TXN111397
95.12,15,5,travel,BR,pos_terminal,1,5.74,4,83.22,2610,0,0,0,TXN111398
29.36,7,5,grocery,IN,mobile_app,1,14.01,2,128.67,2430,0,1,0,TXN111399
88.21,7,0,travel,US,mobile_app,0,27.66,3,64.27,2506,0,0,0,TXN111400
40.28,8,5,online_retail,CA,mobile_app,1,18.24,3,122.44,434,0,0,0,TXN111401
172.9,9,1,electronics,US,web_chrome,0,15.74,2,73.25,2630,0,1,0,TXN111402
60.42,18,5,electronics,US,atm,0,2.27,4,46.98,584,0,1,0,TXN111403
85.2,13,0,travel,US,mobile_app,0,28.4,1,83.01,332,0,1,0,TXN111404
31.11,22,5,jewelry,DE,mobile_app,1,15.89,2,55.61,1113,0,1,0,TXN111405
172.74,11,0,grocery,NG,web_chrome,1,6.73,0,50.72,1624,0,1,0,TXN111406
21.06,16,3,online_retail,BR,web_safari,1,26.68,1,150.05,782,0,1,0,TXN111407
48.37,21,0,restaurant,US,web_chrome,0,25.51,0,91.37,2878,0,1,0,TXN111408
76.63,18,2,online_retail,US,mobile_app,0,12.83,4,96.81,2450,0,1,0,TXN111409
70.75,22,3,healthcare,CA,web_chrome,1,8.04,5,90.58,1228,0,0,0,TXN111410
143.97,20,0,entertainment,US,web_chrome,0,10.84,1,20.44,2190,0,0,0,TXN111411
32.47,12,6,restaurant,SG,web_chrome,1,0.83,3,114.57,391,0,1,0,TXN111412
88.42,22,4,fuel,US,atm,0,5.52,1,56.55,2897,0,0,0,TXN111413
57.05,11,0,jewelry,US,mobile_app,0,33.65,0,113.31,1950,0,0,0,TXN111414
7.72,8,0,electronics,US,pos_terminal,0,0.05,0,44.04,1478,0,1,0,TXN111415
141.67,10,1,entertainment,DE,mobile_app,1,10.54,1,123.93,2221,0,1,0,TXN111416
4.68,14,6,electronics,US,web_chrome,0,62.2,3,100.11,2411,0,0,0,TXN111417
35.08,13,0,grocery,US,mobile_app,0,22.14,1,116.11,1140,0,1,0,TXN111418
117.68,13,3,entertainment,GB,pos_terminal,1,50.29,2,103.3,2696,0,1,0,TXN111419
131.2,19,5,jewelry,US,web_chrome,0,3.57,1,49.68,2867,0,1,0,TXN111420
87.15,14,4,fuel,US,mobile_app,0,6.53,3,58.16,956,0,1,0,TXN111421
149.15,14,2,entertainment,SG,web_safari,1,7.35,3,106.13,2258,0,1,0,TXN111422
185.74,8,3,grocery,US,web_chrome,0,32.76,1,63.31,2769,0,0,0,TXN111423
89.78,23,0,electronics,US,atm,0,35.7,2,64.44,2896,0,0,0,TXN111424
26.58,10,0,utilities,CA,web_chrome,1,8.92,0,76.01,227,1,0,0,TXN111425
38.07,16,5,entertainment,US,atm,0,39.74,6,108.53,2707,0,0,0,TXN111426
117.99,7,1,restaurant,US,web_chrome,0,31.09,4,58.33,1698,0,1,0,TXN111427
41.61,15,3,electronics,US,web_safari,0,3.54,0,81.46,1005,0,1,0,TXN111428
152.31,12,4,fuel,US,mobile_app,0,14.11,0,80.1,150,0,1,0,TXN111429
74.31,5,2,electronics,US,web_chrome,0,54.14,1,98.18,790,0,1,0,TXN111430
79.12,9,2,grocery,AU,pos_terminal,1,30.01,0,60.67,1449,0,1,0,TXN111431
225.05,20,3,healthcare,US,mobile_app,0,61.62,0,87.75,1609,0,1,0,TXN111432
42.71,16,4,online_retail,DE,web_chrome,1,2.54,0,61.8,2238,0,0,0,TXN111433
192.08,13,2,entertainment,SG,web_safari,1,14.49,2,43.26,1764,0,1,0,TXN111434
105.28,13,5,online_retail,US,web_safari,0,53.63,7,136.68,202,0,1,0,TXN111435
46.92,11,4,healthcare,CA,web_chrome,1,1.88,1,112.29,151,1,0,0,TXN111436
136.63,16,5,fuel,US,web_chrome,0,19.98,1,85.15,1108,0,0,0,TXN111437
22.0,21,1,healthcare,IN,web_safari,1,6.18,2,88.72,2530,0,1,0,TXN111438
40.67,8,6,fuel,US,web_chrome,0,13.66,0,81.0,1718,0,0,0,TXN111439
76.56,10,1,entertainment,AU,atm,1,19.15,1,114.64,2512,0,1,0,TXN111440
33.54,19,3,jewelry,GB,mobile_app,1,23.61,4,94.19,1450,0,0,0,TXN111441
171.96,10,1,travel,BR,mobile_app,1,37.58,1,61.08,1500,0,0,0,TXN111442
14.48,22,3,jewelry,BR,mobile_app,1,25.57,3,109.21,2422,0,0,0,TXN111443
29.72,12,1,electronics,AU,pos_terminal,1,12.65,3,35.58,1002,0,1,0,TXN111444
25.12,9,6,electronics,US,mobile_app,0,4.18,3,46.75,1105,0,0,0,TXN111445
50.47,18,5,healthcare,GB,web_chrome,1,11.12,1,68.32,1299,0,1,0,TXN111446
233.5,12,1,travel,BR,atm,1,138.08,9,59.06,1150,1,0,1,TXN111447
74.62,13,5,fuel,IN,web_safari,1,0.89,3,80.88,2932,0,1,0,TXN111448
122.15,13,0,utilities,IN,web_chrome,1,12.77,3,42.36,195,0,1,0,TXN111449
155.18,8,2,healthcare,US,web_chrome,0,2.15,1,66.41,620,0,0,0,TXN111450
172.64,18,0,utilities,US,mobile_app,0,23.61,2,99.8,2995,0,1,0,TXN111451
9.6,8,0,fuel,US,web_chrome,0,23.36,2,11.57,1456,0,0,0,TXN111452
68.6,10,4,online_retail,IN,mobile_app,1,23.16,0,91.99,915,0,0,0,TXN111453
26.6,19,1,fuel,FR,web_safari,1,20.24,0,85.5,1153,0,0,0,TXN111454
75.34,20,4,restaurant,FR,mobile_app,1,7.62,2,61.16,1166,0,0,0,TXN111455
59.19,10,0,grocery,US,mobile_app,0,14.39,3,126.34,457,0,0,0,TXN111456
106.02,17,1,restaurant,US,web_chrome,0,2.12,1,57.33,31,0,0,0,TXN111457
92.25,15,6,electronics,US,mobile_app,0,17.23,1,132.08,1524,0,0,0,TXN111458
60.09,17,1,grocery,US,web_safari,0,31.25,1,104.72,1734,0,0,0,TXN111459
28.23,20,5,travel,US,web_chrome,0,18.49,4,133.63,867,0,0,0,TXN111460
32.32,19,1,healthcare,CA,mobile_app,1,11.58,2,117.65,2331,0,1,0,TXN111461
984.69,21,4,jewelry,FR,web_safari,1,829.82,7,58.43,1939,1,0,1,TXN111462
38.13,18,6,utilities,US,web_chrome,0,1.08,1,74.59,1516,0,1,0,TXN111463
112.65,16,2,fuel,GB,mobile_app,1,2.13,3,120.72,2498,0,1,0,TXN111464
116.68,13,2,entertainment,CA,mobile_app,1,28.45,3,123.22,2846,0,0,0,TXN111465
75.75,10,6,fuel,CA,mobile_app,1,7.93,1,62.97,2186,0,0,0,TXN111466
69.09,2,1,fuel,US,mobile_app,0,30.68,3,134.77,2517,0,1,0,TXN111467
76.51,16,1,restaurant,GB,mobile_app,1,10.57,0,58.83,1315,0,1,0,TXN111468
142.64,16,0,healthcare,US,mobile_app,0,12.99,3,65.9,2054,1,0,0,TXN111469
193.03,19,2,grocery,US,web_chrome,0,21.21,4,112.51,2203,0,0,0,TXN111470
16.17,11,0,healthcare,US,web_chrome,0,8.69,1,115.17,1451,0,0,0,TXN111471
54.09,15,2,online_retail,US,web_safari,0,17.34,0,51.54,519,0,1,0,TXN111472
85.24,13,6,fuel,AU,mobile_app,1,16.56,1,46.75,876,0,1,0,TXN111473
97.04,17,1,travel,US,mobile_app,0,71.62,1,71.89,1504,0,0,0,TXN111474
121.25,12,2,utilities,CA,mobile_app,1,22.34,0,98.77,2234,0,0,0,TXN111475
14.08,14,1,online_retail,FR,pos_terminal,1,57.51,3,27.29,2295,0,1,0,TXN111476
49.6,19,2,healthcare,SG,web_safari,1,23.91,0,62.75,2993,0,1,0,TXN111477
71.48,16,2,entertainment,CA,web_chrome,1,25.4,2,101.22,1113,0,0,0,TXN111478
118.72,20,5,online_retail,US,atm,0,9.39,1,64.45,1130,0,1,0,TXN111479
43.26,16,1,fuel,US,mobile_app,0,20.47,2,106.4,768,0,0,0,TXN111480
60.14,23,2,entertainment,US,mobile_app,0,14.53,1,88.45,2011,0,0,0,TXN111481
158.98,18,5,grocery,DE,web_chrome,1,17.21,6,102.41,49,0,0,0,TXN111482
95.92,19,3,grocery,US,atm,0,24.76,2,26.28,1445,0,1,0,TXN111483
73.13,18,6,travel,FR,web_chrome,1,42.18,3,83.42,1962,0,1,0,TXN111484
12.71,17,6,online_retail,US,pos_terminal,0,43.37,0,61.44,2606,0,1,0,TXN111485
75.42,20,5,utilities,US,web_chrome,0,23.01,0,99.17,343,0,1,0,TXN111486
60.89,11,5,entertainment,CA,mobile_app,1,26.18,2,32.24,1904,0,0,0,TXN111487
87.43,16,1,restaurant,US,web_safari,0,43.39,4,144.63,408,0,1,0,TXN111488
220.99,17,1,electronics,US,mobile_app,0,8.93,1,95.96,2133,1,0,0,TXN111489
86.1,14,5,healthcare,GB,pos_terminal,1,37.55,1,150.57,2667,0,0,0,TXN111490
42.15,9,1,fuel,US,mobile_app,0,39.89,2,88.31,2315,1,0,0,TXN111491
35.82,12,6,healthcare,IN,mobile_app,1,25.36,1,101.56,413,0,0,0,TXN111492
35.43,11,2,restaurant,FR,mobile_app,1,8.52,3,83.56,2057,0,0,0,TXN111493
124.47,22,1,grocery,US,mobile_app,0,45.48,2,133.6,2468,0,1,0,TXN111494
161.8,18,5,online_retail,US,web_chrome,0,2.11,2,105.89,1194,0,0,0,TXN111495
11.88,11,0,online_retail,DE,web_chrome,1,5.45,3,37.67,535,0,1,0,TXN111496
17.36,12,2,utilities,US,web_safari,0,23.72,1,65.11,573,0,0,0,TXN111497
10.74,21,5,utilities,US,mobile_app,0,30.16,4,33.07,959,0,0,0,TXN111498
117.03,15,1,travel,GB,web_chrome,1,12.76,1,79.78,1865,0,1,0,TXN111499
28.75,18,4,utilities,US,web_chrome,0,22.61,1,101.05,1213,1,1,0,TXN111500
80.07,20,3,jewelry,GB,mobile_app,1,9.87,0,94.48,95,0,1,0,TXN111501
105.97,9,4,entertainment,US,web_safari,0,9.16,3,156.69,927,0,1,0,TXN111502
199.3,5,3,electronics,CA,atm,1,7.23,3,33.2,2676,0,1,0,TXN111503
276.46,12,3,healthcare,AU,web_chrome,1,13.77,1,71.44,355,0,1,0,TXN111504
75.79,23,6,restaurant,CA,mobile_app,1,2.37,3,104.39,921,0,1,0,TXN111505
112.63,19,2,fuel,GB,web_safari,1,0.08,4,48.5,2139,0,1,0,TXN111506
118.47,10,4,jewelry,AU,mobile_app,1,66.16,2,86.93,770,0,1,0,TXN111507
61.74,13,6,healthcare,CA,web_chrome,1,52.07,3,81.76,2673,0,1,0,TXN111508
251.35,15,6,electronics,US,web_chrome,0,24.6,2,105.35,1591,0,1,0,TXN111509
23.13,17,1,utilities,CA,web_chrome,1,1.3,1,38.73,1831,0,1,0,TXN111510
72.73,11,2,utilities,US,mobile_app,0,1.38,3,72.01,2383,0,1,0,TXN111511
77.88,20,4,travel,BR,web_safari,1,0.68,2,88.34,1854,0,1,0,TXN111512
98.37,12,3,grocery,FR,web_chrome,1,32.57,0,54.58,2864,0,0,0,TXN111513
19.89,12,2,grocery,US,web_chrome,0,42.44,2,80.76,404,0,1,0,TXN111514
38.26,15,5,restaurant,US,web_safari,0,12.19,0,77.45,842,0,0,0,TXN111515
129.65,13,3,online_retail,US,pos_terminal,0,23.14,0,89.91,821,0,0,0,TXN111516
631.32,4,4,electronics,US,web_chrome,0,580.27,4,34.15,1916,0,0,1,TXN111517
26.58,18,2,healthcare,US,web_chrome,0,14.46,1,101.8,358,0,1,0,TXN111518
10.1,21,2,entertainment,US,mobile_app,0,36.64,1,108.84,581,0,1,0,TXN111519
5.03,19,3,travel,FR,web_safari,1,14.13,4,109.36,2349,0,0,0,TXN111520
124.11,20,0,healthcare,DE,mobile_app,1,36.29,1,104.84,488,0,0,0,TXN111521
13.88,18,1,utilities,IN,web_safari,1,5.31,1,92.95,2341,0,1,0,TXN111522
28.84,17,4,grocery,US,pos_terminal,0,1.32,0,94.03,616,0,1,0,TXN111523
63.95,7,2,electronics,NG,atm,1,14.75,3,61.81,1118,0,1,0,TXN111524
79.83,19,1,utilities,US,atm,0,36.63,5,67.02,2917,0,1,0,TXN111525
28.99,20,2,grocery,SG,mobile_app,1,21.34,4,57.48,875,0,0,0,TXN111526
70.99,14,3,travel,CA,mobile_app,1,16.0,4,57.39,643,0,1,0,TXN111527
237.51,9,3,healthcare,GB,mobile_app,1,47.71,3,73.37,475,0,0,0,TXN111528
75.77,16,4,utilities,US,pos_terminal,0,54.18,1,73.91,2154,0,1,0,TXN111529
62.49,1,4,travel,US,web_chrome,0,7.49,3,78.71,2488,0,1,0,TXN111530
46.28,11,1,online_retail,DE,web_safari,1,39.47,2,34.79,1888,0,1,0,TXN111531
135.86,20,0,fuel,US,mobile_app,0,45.64,0,61.76,629,0,1,0,TXN111532
36.87,11,5,healthcare,IN,web_safari,1,19.97,2,59.57,300,0,1,0,TXN111533
9.23,12,4,healthcare,US,web_chrome,0,22.78,2,98.81,798,0,1,0,TXN111534
114.88,21,0,travel,GB,atm,1,16.09,4,130.04,299,0,1,0,TXN111535
65.58,11,0,utilities,US,mobile_app,0,22.75,1,37.17,773,0,1,0,TXN111536
34.46,19,1,electronics,US,web_safari,0,26.86,2,84.68,1652,0,1,0,TXN111537
104.86,10,5,healthcare,AU,mobile_app,1,29.06,0,58.52,478,0,1,0,TXN111538
242.4,12,2,travel,US,mobile_app,0,1.19,1,78.67,1715,0,1,0,TXN111539
18.89,20,6,jewelry,US,web_chrome,0,50.32,5,76.48,835,0,1,0,TXN111540
81.13,17,0,restaurant,CA,mobile_app,1,0.15,2,134.78,2425,0,1,0,TXN111541
89.38,16,3,grocery,NG,mobile_app,1,38.89,1,140.6,2144,0,0,0,TXN111542
102.31,13,6,restaurant,US,web_safari,0,5.46,3,66.56,1409,0,0,0,TXN111543
23.45,10,4,utilities,IN,mobile_app,1,27.13,3,66.07,2752,0,0,0,TXN111544
24.21,5,6,travel,US,mobile_app,0,0.6,3,55.36,1985,0,1,0,TXN111545
145.92,17,4,travel,CA,mobile_app,1,16.1,1,36.39,2899,0,1,0,TXN111546
72.67,10,5,entertainment,US,mobile_app,0,18.94,1,22.83,1611,0,0,0,TXN111547
167.27,13,3,jewelry,US,mobile_app,0,13.32,2,45.54,75,0,0,0,TXN111548
74.32,7,0,grocery,US,web_chrome,0,38.33,5,25.92,1809,1,0,0,TXN111549
70.67,9,4,utilities,US,mobile_app,0,35.13,2,127.54,1956,0,0,0,TXN111550
65.29,14,2,jewelry,US,atm,0,10.06,1,81.8,2041,0,0,0,TXN111551
56.43,16,2,jewelry,US,mobile_app,0,4.66,2,64.99,2942,0,1,0,TXN111552
136.92,11,3,restaurant,AU,mobile_app,1,75.23,1,132.86,2246,1,1,0,TXN111553
127.8,7,0,online_retail,US,web_chrome,0,24.56,0,90.48,553,0,1,0,TXN111554
26.78,10,6,travel,FR,mobile_app,1,0.5,1,102.25,2588,0,1,0,TXN111555
192.37,17,0,travel,SG,mobile_app,1,6.45,0,61.12,2086,0,1,0,TXN111556
128.57,22,3,restaurant,GB,web_safari,1,7.55,1,129.81,1260,0,0,0,TXN111557
122.1,9,1,electronics,US,mobile_app,0,13.7,1,86.24,1777,0,1,0,TXN111558
121.09,14,3,fuel,US,web_safari,0,20.35,1,100.95,2965,0,0,0,TXN111559
157.75,18,2,entertainment,US,pos_terminal,0,6.52,0,46.59,194,0,0,0,TXN111560
27.0,9,3,entertainment,CA,web_chrome,1,8.25,1,59.21,842,0,1,0,TXN111561
10.99,17,1,jewelry,IN,mobile_app,1,46.74,0,17.6,1608,0,1,0,TXN111562
66.73,19,4,utilities,US,web_chrome,0,40.24,6,100.72,79,0,1,0,TXN111563
9.46,21,2,travel,DE,web_chrome,1,15.8,1,99.41,472,0,1,0,TXN111564
121.13,9,0,utilities,CA,mobile_app,1,32.61,2,99.89,1471,0,0,0,TXN111565
47.46,5,4,electronics,US,web_chrome,0,28.22,4,62.34,2903,0,0,0,TXN111566
160.41,18,4,jewelry,GB,mobile_app,1,4.64,0,101.69,364,0,1,0,TXN111567
158.12,12,4,grocery,IN,web_safari,1,15.85,1,44.46,2684,0,1,0,TXN111568
33.15,19,3,restaurant,US,web_safari,0,24.08,1,124.9,1293,0,0,0,TXN111569
13.09,14,6,fuel,US,web_safari,0,33.29,2,100.11,276,0,0,0,TXN111570
